V1,V2,V3,V4
0.198799241241627,0.0819031063197653,0.0409595925450786,0.115451920455789
0.205176638888048,0.0843316452501676,0.042174216517566,0.118789660331813
0.211476968216861,0.0867303957630765,0.0433739422111983,0.122086254507297
0.217748599343459,0.0891186814130098,0.0445684336529017,0.125368681729111
0.22395141697061,0.0914810008713125,0.0457499380578386,0.128615532397548
0.230117365137359,0.0938298729806194,0.0469247164508703,0.131844177160287
0.23621267541485,0.0961514842791638,0.048085860687554,0.135035186833518
0.242325293633666,0.0984811621129323,0.0492510384371793,0.138237969871723
0.248352798913231,0.100778043041461,0.0503998131902052,0.141395497970474
0.254363215349983,0.103069295056072,0.0515457721095553,0.144545698758096
0.260366206507351,0.105358751467392,0.052690832313213,0.147693912065787
0.26639597197556,0.107659779856872,0.0538416793257766,0.150858670291892
0.27172440253689,0.109679109494462,0.0548516450820013,0.153629457994212
0.273917645873885,0.110469691936513,0.0552470216327752,0.154788319233747
0.274947978479839,0.110805123465212,0.0554147429887988,0.15534956300266
0.276022400169717,0.111159032086357,0.0555917052002724,0.155935903520865
0.277084889404504,0.111509240239433,0.0557668172054277,0.156515792451745
0.278066904061831,0.111827950546577,0.0559261771909925,0.157050456751814
0.281489052626911,0.113078663453737,0.0565516622407489,0.158884156894583
0.284839169660592,0.114294014481309,0.057159464166665,0.160668811653944
0.288171513366238,0.115500552912168,0.057762858754861,0.162442071376652
0.291452552904512,0.116684548484496,0.058354979365024,0.16418479768701
0.290239930184621,0.116112435371171,0.0580688303348601,0.163472796163887
0.286421824261197,0.114551312871315,0.0572880391126398,0.161388816936632
0.282588815340063,0.1129843614406,0.0565043330306463,0.159296180867545
0.278775954177472,0.111425505677066,0.0557246757251802,0.157214822710133
0.275051640629648,0.109902070078202,0.0549627323425404,0.155183345231297
0.272860871385952,0.10899143001485,0.0545072047942681,0.154092451520364
0.270766753982329,0.108119499208757,0.0540710324447297,0.153061839781903
